Station code   : DB08 - DURB BLUFF
Latitude       : 29.884
Longitude      : 31.07067
Water Depth    : 30
Date range     : 2014-01-01 to 2018-06-30
Hmo range      : No range selected
Instrument Type: All Instruments
Notes          : Date/times are UTC, Directions are TN
Notes          : A complete legend is at the end of the data file
StID  Date         Time     Hmo      H1      Tp      Tz      Tc      Tb Directn SpreadF      Hs    Hmax Instr Code
----- ------------ ---- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ----------
DATA
DB08  2014  01  26 2100    1.24    2.19    8.70    5.44 9999.99 9999.99  100.48   33.08    1.24    2.19     27
DB08  2014  01  27 0000    1.20    1.68    8.33    5.85 9999.99 9999.99  116.75   33.27    1.20    1.68     27
DB08  2014  01  27 0300    1.24    1.84   12.50    6.20 9999.99 9999.99  163.08    8.90    1.24    1.84     27
DB08  2014  01  27 0600    1.29    2.18   11.11    6.06 9999.99 9999.99  164.40   12.15    1.29    2.18     27
DB08  2014  01  27 0900    1.19    2.05    9.52    5.04 9999.99 9999.99  146.29   28.79    1.19    2.05     27
DB08  2014  01  27 1200    1.64    2.52    8.70    4.66 9999.99 9999.99  118.68   33.23    1.64    2.52     27
DB08  2014  01  27 1500    1.55    2.60    5.00    4.18 9999.99 9999.99   98.81   26.90    1.55    2.60     27
DB08  2014  01  27 1800    1.75    2.83    5.41    4.35 9999.99 9999.99   76.75   36.42    1.75    2.83     27
DB08  2014  01  27 2100    1.88    2.99    6.25    4.49 9999.99 9999.99   67.69   33.30    1.88    2.99     27
DB08  2014  01  28 0000    1.67    2.45    5.26    4.23 9999.99 9999.99   64.44   24.57    1.67    2.45     27
DB08  2014  01  28 0300    1.59    3.09    5.41    4.25 9999.99 9999.99   71.47   26.40    1.59    3.09     27
DB08  2014  01  28 0600    1.70    2.84    6.45    4.39 9999.99 9999.99   87.38   21.89    1.70    2.84     27
DB08  2014  01  28 0900    1.72    2.65    6.06    4.48 9999.99 9999.99   73.93   26.62    1.72    2.65     27
